source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,access_patterns,usage_frequency,temporal_patterns,country,region,city,application_data,behavioral_pattern,network_context
192.168.1.239,34.117.59.81,61753,443,TCP,66,3.4841949939727783,52,6.06802773475647,7,1251,outbound,6.06802773475647,7,178.71428571428572,31043.061224489797,2.1280852788913944,192.168.1.239->34.117.59.81:443,1.1535873443533187,2024-08-27 23:38:28,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61753,443,TCP,66,0.1732170581817627,52,6.241244792938232,8,1317,outbound,6.241244792938232,8,164.625,28552.234375,2.0,192.168.1.239->34.117.59.81:443,1.281795581716606,2024-08-27 23:38:28,US,Missouri,Kansas City,Unknown,Normal,Normal
162.159.128.61,192.168.1.239,443,53845,TCP,78,0.0,64,0.0,1,78,inbound,0.0,1,78.0,0.0,-0.0,162.159.128.61->192.168.1.239:53845,0,2024-08-27 23:38:28,Unknown,Unknown,Unknown,Unknown,Normal,Normal
162.159.128.61,192.168.1.239,443,53845,TCP,66,0.2019181251525879,52,0.2019181251525879,2,144,inbound,0.2019181251525879,2,72.0,36.0,1.0,162.159.128.61->192.168.1.239:53845,9.905004805728144,2024-08-27 23:38:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
162.159.128.61,192.168.1.239,443,53845,TCP,66,0.2248859405517578,52,0.4268040657043457,3,210,inbound,0.4268040657043457,3,70.0,32.0,0.9182958340544896,162.159.128.61->192.168.1.239:53845,7.028986462556685,2024-08-27 23:38:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
3.162.163.110,192.168.1.239,443,53818,TCP,78,0.0,64,0.0,1,78,inbound,0.0,1,78.0,0.0,-0.0,3.162.163.110->192.168.1.239:53818,0,2024-08-27 23:38:29,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,162.159.128.61,53845,443,TCP,90,1.7999660968780518,76,3.3244309425354004,3,246,outbound,3.3244309425354004,3,82.0,128.0,0.9182958340544896,192.168.1.239->162.159.128.61:443,0.9024100821634241,2024-08-27 23:38:29,US,California,San Francisco,Unknown,Normal,Normal
192.168.1.239,162.159.128.61,53845,443,TCP,66,0.16820287704467773,52,3.492633819580078,4,312,outbound,3.492633819580078,4,78.0,144.0,1.0,192.168.1.239->162.159.128.61:443,1.145267499150805,2024-08-27 23:38:29,US,California,San Francisco,Unknown,Normal,Normal
192.168.1.239,3.162.163.110,53818,443,TCP,90,3.0672168731689453,76,4.837869882583618,3,246,outbound,4.837869882583618,3,82.0,128.0,0.9182958340544896,192.168.1.239->3.162.163.110:443,0.6201076243906499,2024-08-27 23:38:30,US,Illinois,Chicago,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61754,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:38:30,US,Missouri,Kansas City,Unknown,Normal,Normal
18.232.116.75,192.168.1.239,443,53866,TCP,66,0.0,52,0.0,1,66,inbound,0.0,1,66.0,0.0,-0.0,18.232.116.75->192.168.1.239:53866,0,2024-08-27 23:38:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
18.232.116.75,192.168.1.239,443,53866,TCP,66,0.16610193252563477,52,0.16610193252563477,2,132,inbound,0.16610193252563477,2,66.0,0.0,-0.0,18.232.116.75->192.168.1.239:53866,12.040799102029334,2024-08-27 23:38:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
18.232.116.75,192.168.1.239,443,53866,TCP,97,0.1626739501953125,83,0.32877588272094727,3,229,inbound,0.32877588272094727,3,76.33333333333333,213.55555555555557,0.9182958340544896,18.232.116.75->192.168.1.239:53866,9.12475688658188,2024-08-27 23:38:30,Unknown,Unknown,Unknown,Unknown,Normal,Normal
18.232.116.75,192.168.1.239,443,53866,TCP,66,0.15708494186401367,52,0.48586082458496094,4,295,inbound,0.48586082458496094,4,73.75,180.1875,0.8112781244591328,18.232.116.75->192.168.1.239:53866,8.232810297922121,2024-08-27 23:38:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.202.248.214,192.168.1.239,443,53849,TCP,78,0.0,64,0.0,1,78,inbound,0.0,1,78.0,0.0,-0.0,34.202.248.214->192.168.1.239:53849,0,2024-08-27 23:38:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
3.162.163.110,192.168.1.239,443,53818,TCP,66,1.9163389205932617,52,1.9163389205932617,2,144,inbound,1.9163389205932617,2,72.0,36.0,1.0,3.162.163.110->192.168.1.239:53818,1.0436567240312786,2024-08-27 23:38:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
3.162.163.110,192.168.1.239,443,53818,TCP,66,0.15459418296813965,52,2.0709331035614014,3,210,inbound,2.0709331035614014,3,70.0,32.0,0.9182958340544896,3.162.163.110->192.168.1.239:53818,1.4486223600563797,2024-08-27 23:38:31,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,18.232.116.75,53866,443,TCP,97,4.211642026901245,83,5.900084018707275,3,260,outbound,5.900084018707275,3,86.66666666666667,213.55555555555557,0.9182958340544896,192.168.1.239->18.232.116.75:443,0.508467335463014,2024-08-27 23:38:31,US,Virginia,Ashburn,Unknown,Normal,Normal
192.168.1.239,18.232.116.75,53866,443,TCP,54,0.15960001945495605,40,6.0596840381622314,4,314,outbound,6.0596840381622314,4,78.5,360.25,1.5,192.168.1.239->18.232.116.75:443,0.6601004235219353,2024-08-27 23:38:31,US,Virginia,Ashburn,Unknown,Normal,Normal
192.168.1.239,18.232.116.75,53866,443,TCP,54,0.17231202125549316,40,6.231996059417725,5,368,outbound,6.231996059417725,5,73.6,384.24000000000007,1.5219280948873621,192.168.1.239->18.232.116.75:443,0.802311161998258,2024-08-27 23:38:32,US,Virginia,Ashburn,Unknown,Normal,Normal
192.168.1.239,34.202.248.214,53849,443,TCP,97,4.944905042648315,83,6.614480018615723,3,260,outbound,6.614480018615723,3,86.66666666666667,213.55555555555557,0.9182958340544896,192.168.1.239->34.202.248.214:443,0.45355039119580554,2024-08-27 23:38:32,US,Virginia,Ashburn,Unknown,Normal,Normal
192.168.1.239,3.162.163.110,53818,443,TCP,66,2.241340160369873,52,7.079210042953491,4,312,outbound,7.079210042953491,4,78.0,144.0,1.0,192.168.1.239->3.162.163.110:443,0.5650347956523091,2024-08-27 23:38:32,US,Illinois,Chicago,Unknown,Normal,Normal
34.202.248.214,192.168.1.239,443,53849,TCP,66,1.3722410202026367,52,1.3722410202026367,2,144,inbound,1.3722410202026367,2,72.0,36.0,1.0,34.202.248.214->192.168.1.239:53849,1.4574699127596864,2024-08-27 23:38:32,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.202.248.214,192.168.1.239,443,53849,TCP,97,0.1661977767944336,83,1.5384387969970703,3,241,inbound,1.5384387969970703,3,80.33333333333333,162.88888888888889,1.584962500721156,34.202.248.214->192.168.1.239:53849,1.9500288252323066,2024-08-27 23:38:32,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.202.248.214,192.168.1.239,443,53849,TCP,66,0.2479259967803955,52,1.7863647937774658,4,307,inbound,1.7863647937774658,4,76.75,160.6875,1.5,34.202.248.214->192.168.1.239:53849,2.239184299832487,2024-08-27 23:38:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
54.159.173.230,192.168.1.239,443,53856,TCP,78,0.0,64,0.0,1,78,inbound,0.0,1,78.0,0.0,-0.0,54.159.173.230->192.168.1.239:53856,0,2024-08-27 23:38:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
54.159.173.230,192.168.1.239,443,53856,TCP,66,0.16523480415344238,52,0.16523480415344238,2,144,inbound,0.16523480415344238,2,72.0,36.0,1.0,54.159.173.230->192.168.1.239:53856,12.10398747556075,2024-08-27 23:38:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
54.159.173.230,192.168.1.239,443,53856,TCP,66,0.22371411323547363,52,0.388948917388916,3,210,inbound,0.388948917388916,3,70.0,32.0,0.9182958340544896,54.159.173.230->192.168.1.239:53856,7.713095128634215,2024-08-27 23:38:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61753,TCP,66,5.445950031280518,52,10.880031108856201,8,5006,inbound,10.880031108856201,8,625.75,350818.4375,2.4056390622295662,34.117.59.81->192.168.1.239:61753,0.7352920152487529,2024-08-27 23:38:33,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61753,443,TCP,66,5.218406915664673,52,11.459651708602905,9,1383,outbound,11.459651708602905,9,153.66666666666666,26340.444444444445,1.8799649487271108,192.168.1.239->34.117.59.81:443,0.7853641828611236,2024-08-27 23:38:33,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.202.248.214,53849,443,TCP,54,1.9386839866638184,40,8.553164005279541,4,314,outbound,8.553164005279541,4,78.5,360.25,1.5,192.168.1.239->34.202.248.214:443,0.46766319429055175,2024-08-27 23:38:34,US,Virginia,Ashburn,Unknown,Normal,Normal
192.168.1.239,34.202.248.214,53849,443,TCP,54,0.2043929100036621,40,8.757556915283203,5,368,outbound,8.757556915283203,5,73.6,384.24000000000007,1.5219280948873621,192.168.1.239->34.202.248.214:443,0.5709354844470695,2024-08-27 23:38:34,US,Virginia,Ashburn,Unknown,Normal,Normal
192.168.1.239,54.159.173.230,53856,443,TCP,97,6.4266510009765625,83,7.898147106170654,3,260,outbound,7.898147106170654,3,86.66666666666667,213.55555555555557,0.9182958340544896,192.168.1.239->54.159.173.230:443,0.3798359234985841,2024-08-27 23:38:34,US,Virginia,Ashburn,Unknown,Normal,Normal
192.168.1.239,54.159.173.230,53856,443,TCP,66,0.17073297500610352,52,8.068880081176758,4,326,outbound,8.068880081176758,4,81.5,240.25,1.0,192.168.1.239->54.159.173.230:443,0.4957317446483408,2024-08-27 23:38:34,US,Virginia,Ashburn,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61754,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:61754,0,2024-08-27 23:38:35,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61754,443,TCP,66,4.834437131881714,52,4.834437131881714,2,144,outbound,4.834437131881714,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,0.4136986262186716,2024-08-27 23:38:35,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61754,443,TCP,583,0.22565293312072754,569,5.060090065002441,3,727,outbound,5.060090065002441,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,0.5928748226734483,2024-08-27 23:38:35,US,Missouri,Kansas City,Unknown,Normal,Normal
18.232.116.75,192.168.1.239,443,53866,TCP,60,4.509098052978516,46,4.994958877563477,5,355,inbound,4.994958877563477,5,71.0,174.4,1.3709505944546687,18.232.116.75->192.168.1.239:53866,1.0010092420298329,2024-08-27 23:38:35,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.202.248.214,192.168.1.239,443,53849,TCP,78,2.7423691749572754,64,4.528733968734741,5,385,inbound,4.528733968734741,5,77.0,128.8,1.5219280948873621,34.202.248.214->192.168.1.239:53849,1.1040613192381719,2024-08-27 23:38:35,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.202.248.214,53849,443,TCP,54,1.5755581855773926,40,10.333115100860596,6,422,outbound,10.333115100860596,6,70.33333333333333,373.5555555555555,1.4591479170272448,192.168.1.239->34.202.248.214:443,0.5806574243521481,2024-08-27 23:38:35,US,Virginia,Ashburn,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61754,TCP,66,1.1300439834594727,52,1.1300439834594727,2,140,inbound,1.1300439834594727,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:61754,1.769842616105329,2024-08-27 23:38:36,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61754,TCP,1466,0.22443485260009766,1452,1.3544788360595703,3,1606,inbound,1.3544788360595703,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:61754,2.2148740313488804,2024-08-27 23:38:36,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61754,TCP,714,0.15633916854858398,700,1.5108180046081543,4,2320,inbound,1.5108180046081543,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:61754,2.647572366624953,2024-08-27 23:38:36,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61754,TCP,1270,0.20598578453063965,1256,1.716803789138794,5,3590,inbound,1.716803789138794,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:61754,2.912388725859096,2024-08-27 23:38:36,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61754,443,TCP,66,1.535478115081787,52,6.5955681800842285,4,793,outbound,6.5955681800842285,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,0.6064678418575483,2024-08-27 23:38:36,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61754,443,TCP,146,0.15345287322998047,132,6.749021053314209,5,939,outbound,6.749021053314209,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,0.7408481853149168,2024-08-27 23:38:37,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61754,443,TCP,246,0.23815584182739258,232,6.987176895141602,6,1185,outbound,6.987176895141602,6,197.5,33746.583333333336,2.2516291673878226,192.168.1.239->34.117.59.81:443,0.8587159148885989,2024-08-27 23:38:37,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61754,TCP,66,0.7906301021575928,52,2.5074338912963867,6,3656,inbound,2.5074338912963867,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:61754,2.392884622333112,2024-08-27 23:38:37,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61754,TCP,1387,0.23600411415100098,1373,2.7434380054473877,7,5043,inbound,2.7434380054473877,7,720.4285714285714,368098.24489795923,2.5216406363433186,34.117.59.81->192.168.1.239:61754,2.5515429858814946,2024-08-27 23:38:37,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61754,443,TCP,66,0.6474721431732178,52,7.634649038314819,7,1251,outbound,7.634649038314819,7,178.71428571428572,31043.061224489797,2.1280852788913944,192.168.1.239->34.117.59.81:443,0.9168725326953727,2024-08-27 23:38:38,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61754,443,TCP,66,0.23715686798095703,52,7.871805906295776,8,1317,outbound,7.871805906295776,8,164.625,28552.234375,2.0,192.168.1.239->34.117.59.81:443,1.016285220345905,2024-08-27 23:38:38,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61755,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:38:38,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61754,TCP,66,0.9438228607177734,52,3.687260866165161,8,5109,inbound,3.687260866165161,8,638.625,368928.734375,2.4056390622295662,34.117.59.81->192.168.1.239:61754,2.169632225755752,2024-08-27 23:38:38,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61754,443,TCP,66,0.6140410900115967,52,8.485846996307373,9,1383,outbound,8.485846996307373,9,153.66666666666666,26340.444444444445,1.8799649487271108,192.168.1.239->34.117.59.81:443,1.0605894737338961,2024-08-27 23:38:38,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61755,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:61755,0,2024-08-27 23:38:39,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61755,443,TCP,66,0.8183457851409912,52,0.8183457851409912,2,144,outbound,0.8183457851409912,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,2.4439546660039606,2024-08-27 23:38:39,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61755,443,TCP,583,0.22140121459960938,569,1.0397469997406006,3,727,outbound,1.0397469997406006,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,2.885317294253746,2024-08-27 23:38:39,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61755,TCP,66,0.6069340705871582,52,0.6069340705871582,2,140,inbound,0.6069340705871582,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:61755,3.2952508302346026,2024-08-27 23:38:39,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61755,TCP,1466,0.2302379608154297,1452,0.8371720314025879,3,1606,inbound,0.8371720314025879,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:61755,3.5834928634367254,2024-08-27 23:38:39,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61755,TCP,714,0.2738349437713623,700,1.1110069751739502,4,2320,inbound,1.1110069751739502,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:61755,3.600337432061325,2024-08-27 23:38:40,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61755,TCP,1270,0.22463011741638184,1256,1.335637092590332,5,3590,inbound,1.335637092590332,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:61755,3.7435318528800434,2024-08-27 23:38:40,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61755,443,TCP,66,1.0745069980621338,52,2.1142539978027344,4,793,outbound,2.1142539978027344,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,1.8919202726621547,2024-08-27 23:38:40,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61755,443,TCP,146,0.15093493461608887,132,2.2651889324188232,5,939,outbound,2.2651889324188232,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,2.2073213975405044,2024-08-27 23:38:40,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61755,443,TCP,246,0.23534011840820312,232,2.5005290508270264,6,1185,outbound,2.5005290508270264,6,197.5,33746.583333333336,2.2516291673878226,192.168.1.239->34.117.59.81:443,2.399492218662909,2024-08-27 23:38:40,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61755,TCP,66,0.7599387168884277,52,2.0955758094787598,6,3656,inbound,2.0955758094787598,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:61755,2.863174871966289,2024-08-27 23:38:41,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61755,TCP,1466,0.1809711456298828,1452,2.2765469551086426,7,5122,inbound,2.2765469551086426,7,731.7142857142857,383907.91836734687,2.2359263506290326,34.117.59.81->192.168.1.239:61755,3.0748322516659634,2024-08-27 23:38:41,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61755,TCP,69,0.23618817329406738,55,2.51273512840271,8,5191,inbound,2.51273512840271,8,648.875,383955.859375,2.5,34.117.59.81->192.168.1.239:61755,3.1837816527384732,2024-08-27 23:38:41,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61755,443,TCP,66,0.7864577770233154,52,3.286986827850342,7,1251,outbound,3.286986827850342,7,178.71428571428572,31043.061224489797,2.1280852788913944,192.168.1.239->34.117.59.81:443,2.129609994384411,2024-08-27 23:38:41,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61755,443,TCP,66,0.2703981399536133,52,3.557384967803955,8,1317,outbound,3.557384967803955,8,164.625,28552.234375,2.0,192.168.1.239->34.117.59.81:443,2.2488429204046927,2024-08-27 23:38:42,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61756,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:38:42,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,153.91.0.59,53822,443,TCP,107,0.0,93,0.0,1,107,outbound,0.0,1,107.0,0.0,-0.0,192.168.1.239->153.91.0.59:443,0,2024-08-27 23:38:42,US,Missouri,Warrensburg,Unknown,Normal,Normal
192.168.1.239,153.91.0.59,53822,443,TCP,54,0.17697882652282715,40,0.17697882652282715,2,161,outbound,0.17697882652282715,2,80.5,702.25,1.0,192.168.1.239->153.91.0.59:443,11.300786875440352,2024-08-27 23:38:42,US,Missouri,Warrensburg,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61755,TCP,66,1.3412458896636963,52,3.8539810180664062,9,5257,inbound,3.8539810180664062,9,584.1111111111111,374848.987654321,2.4193819456463714,34.117.59.81->192.168.1.239:61755,2.3352476200091457,2024-08-27 23:38:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61755,443,TCP,66,1.1075060367584229,52,4.664891004562378,9,1383,outbound,4.664891004562378,9,153.66666666666666,26340.444444444445,1.8799649487271108,192.168.1.239->34.117.59.81:443,1.9293055274384288,2024-08-27 23:38:43,US,Missouri,Kansas City,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,61756,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:61756,0,2024-08-27 23:38:43,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61756,443,TCP,66,1.33552885055542,52,1.33552885055542,2,144,outbound,1.33552885055542,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,1.4975341035637229,2024-08-27 23:38:43,US,Missouri,Kansas City,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,61756,443,TCP,583,0.16666316986083984,569,1.5021920204162598,3,727,outbound,1.5021920204162598,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,1.997081570949029,2024-08-27 23:38:43,US,Missouri,Kansas City,Unknown,Normal,Normal
153.91.0.59,192.168.1.239,443,53822,TCP,60,0.0,46,0.0,1,60,inbound,0.0,1,60.0,0.0,-0.0,153.91.0.59->192.168.1.239:53822,0,2024-08-27 23:38:44,Unknown,Unknown,Unknown,Unknown,Normal,Normal
153.91.0.59,192.168.1.239,443,53822,TCP,60,0.1742417812347412,46,0.1742417812347412,2,120,inbound,0.1742417812347412,2,60.0,0.0,-0.0,153.91.0.59->192.168.1.239:53822,11.478303228004592,2024-08-27 23:38:44,Unknown,Unknown,Unknown,Unknown,Normal,Normal
